timestamp,open (USD),high (USD),low (USD),close (USD),open (USD).1,high (USD).1,low (USD).1,close (USD).1,volume,market cap (USD)
2018-02-20,11147.11,11786.01,11100.59,11200.99,11147.11,11786.01,11100.59,11200.99,48153.354288,48153.354288
2018-02-19,10375.01,11250.0,10270.33,11153.0,10375.01,11250.0,10270.33,11153.0,40831.417131,40831.417131
2018-02-18,11039.55,11274.0,10080.0,10383.43,11039.55,11274.0,10080.0,10383.43,61137.380728,61137.380728
2018-02-17,10156.07,11075.07,10050.0,11039.55,10156.07,11075.07,10050.0,11039.55,41882.108407,41882.108407
2018-02-16,10000.89,10323.37,9666.0,10159.98,10000.89,10323.37,9666.0,10159.98,38161.205974,38161.205974
2018-02-15,9449.98,10219.5,9301.5,10000.09,9449.98,10219.5,9301.5,10000.09,52427.596715,52427.596715
2018-02-14,8535.17,9489.6,8533.0,9449.99,8535.17,9489.6,8533.0,9449.99,40811.952867,40811.952867
2018-02-13,8903.0,8950.0,8351.0,8539.9,8903.0,8950.0,8351.0,8539.9,35454.972956,35454.972956
2018-02-12,8063.82,8989.0,8053.0,8903.0,8063.82,8989.0,8053.0,8903.0,41987.85049,41987.85049
2018-02-11,8533.99,8549.0,7726.53,8063.88,8533.99,8549.0,7726.53,8063.88,45025.187952,45025.187952
2018-02-10,8683.93,9065.78,8120.0,8533.98,8683.93,9065.78,8120.0,8533.98,49381.512653,49381.512653
2018-02-09,7789.9,8738.0,7789.9,8683.92,7789.9,8738.0,7789.9,8683.92,20482.910825,20482.910825
2018-02-08,7599.0,7844.0,7572.09,7784.02,7599.0,7844.0,7572.09,7784.02,1521.537318,1521.537318
2018-02-07,7655.02,8476.0,7150.01,7599.0,7655.02,8476.0,7150.01,7599.0,60778.460497,60778.460497
2018-02-06,6939.63,7878.0,6000.01,7652.14,6939.63,7878.0,6000.01,7652.14,100201.500307,100201.500307
2018-02-05,8179.99,8382.8,6625.0,6939.99,8179.99,8382.8,6625.0,6939.99,63403.182579,63403.182579
2018-02-04,9199.96,9368.0,7930.0,8184.81,9199.96,9368.0,7930.0,8184.81,32014.308449,32014.308449
2018-02-03,8873.03,9473.01,8229.0,9199.96,8873.03,9473.01,8229.0,9199.96,28725.000735,28725.000735
2018-02-02,9224.52,9250.0,8010.02,8873.03,9224.52,9250.0,8010.02,8873.03,49971.626975,49971.626975
2018-02-01,10285.1,10335.0,8750.99,9224.52,10285.1,10335.0,8750.99,9224.52,33564.764311,33564.764311
2018-01-31,10230.0,10425.85,9700.0,10285.1,10230.0,10425.85,9700.0,10285.1,18015.956805,18015.956805
2018-01-30,11250.11,11308.42,9900.0,10237.51,11250.11,11308.42,9900.0,10237.51,25554.372946,25554.372946
2018-01-29,11879.95,11975.02,11139.55,11251.0,11879.95,11975.02,11139.55,11251.0,14170.377538,14170.377538
2018-01-28,11499.98,12244.0,11408.0,11879.95,11499.98,12244.0,11408.0,11879.95,16887.339524,16887.339524
2018-01-27,11089.0,11650.0,10842.69,11491.0,11089.0,11650.0,10842.69,11491.0,18860.768345,18860.768345
2018-01-26,11184.7,11643.0,10311.15,11089.0,11184.7,11643.0,10311.15,11089.0,33056.87196,33056.87196
2018-01-25,11349.96,11794.05,10950.21,11175.27,11349.96,11794.05,10950.21,11175.27,20839.954183,20839.954183
2018-01-24,10799.14,11570.48,10500.0,11349.99,10799.14,11570.48,10500.0,11349.99,27158.587762,27158.587762
2018-01-23,10760.05,11399.0,9905.0,10799.18,10760.05,11399.0,9905.0,10799.18,37473.922552,37473.922552
2018-01-22,11530.0,11926.35,9900.24,10760.05,11530.0,11926.35,9900.24,10760.05,43752.606791,43752.606791
2018-01-21,12799.8,12799.8,10965.0,11530.0,12799.8,12799.8,10965.0,11530.0,41379.773426,41379.773426
2018-01-20,11474.98,13099.0,11412.45,12799.94,11474.98,13099.0,11412.45,12799.94,28768.857827,28768.857827
2018-01-19,10960.0,11795.0,10360.0,11474.98,10960.0,11795.0,10360.0,11474.98,34129.375421,34129.375421
2018-01-18,10972.59,11878.82,10435.33,10961.97,10972.59,11878.82,10435.33,10961.97,48464.434937,48464.434937
2018-01-17,10899.99,11680.99,9037.94,10988.79,10899.99,11680.99,9037.94,10988.79,72331.796646,72331.796646
2018-01-16,13500.0,13542.93,9035.0,10900.0,13500.0,13542.93,9035.0,10900.0,63401.169175,63401.169175
2018-01-15,13477.98,14249.99,13147.79,13539.93,13477.98,14249.99,13147.79,13539.93,14652.094705,14652.094705
2018-01-14,14210.0,14339.5,12569.2,13474.99,14210.0,14339.5,12569.2,13474.99,17017.894329,17017.894329
2018-01-13,13749.95,14580.0,13706.15,14210.0,13749.95,14580.0,13706.15,14210.0,12221.508528,12221.508528
2018-01-12,13238.76,14109.78,12500.0,13740.01,13238.76,14109.78,12500.0,13740.01,16417.162137,16417.162137
2018-01-11,14940.0,14968.68,11400.0,13238.78,14940.0,14968.68,11400.0,13238.78,33554.723751,33554.723751
2018-01-10,14401.0,14955.66,13131.31,14907.09,14401.0,14955.66,13131.31,14907.09,17411.001655,17411.001655
2018-01-09,14902.54,15500.0,14011.05,14400.0,14902.54,15500.0,14011.05,14400.0,14315.004253,14315.004253
2018-01-08,16218.85,16322.3,12812.0,14902.54,16218.85,16322.3,12812.0,14902.54,26600.609912,26600.609912
2018-01-07,17069.79,17099.96,15610.0,16150.03,17069.79,17099.96,15610.0,16150.03,12493.125558,12493.125558
2018-01-06,16960.39,17143.13,16011.21,17069.79,16960.39,17143.13,16011.21,17069.79,18571.457508,18571.457508
2018-01-05,15059.56,17176.24,14600.0,16960.39,15059.56,17176.24,14600.0,16960.39,23251.491125,23251.491125
2018-01-04,14919.51,15280.0,13918.04,15059.54,14919.51,15280.0,13918.04,15059.54,21329.649574,21329.649574
2018-01-03,14690.0,15307.56,14150.0,14919.51,14690.0,15307.56,14150.0,14919.51,15905.667639,15905.667639
2018-01-02,13382.16,15473.49,12890.02,14675.11,13382.16,15473.49,12890.02,14675.11,20078.092111,20078.092111
2018-01-01,13715.65,13818.55,12750.0,13380.0,13715.65,13818.55,12750.0,13380.0,8609.915844,8609.915844
2017-12-31,12345.1,14050.11,12149.98,13716.36,12345.1,14050.11,12149.98,13716.36,11768.989718,11768.989718
2017-12-30,14378.99,14398.85,11750.0,12440.01,14378.99,14398.85,11750.0,12440.01,19221.158039,19221.158039
2017-12-29,14199.14,14981.0,13850.0,14378.9,14199.14,14981.0,13850.0,14378.9,18072.008116,18072.008116
2017-12-28,15459.97,15539.99,13150.0,14182.11,15459.97,15539.99,13150.0,14182.11,21717.858014,21717.858014
2017-12-27,15709.98,16498.05,14200.15,15459.99,15709.98,16498.05,14200.15,15459.99,14959.864723,14959.864723
2017-12-26,13699.34,16050.0,13533.0,15689.01,13699.34,16050.0,13533.0,15689.01,15034.668104,15034.668104
